Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
77,dc_sweep,id_nmos_svt,65.73e-12,,,
77,dc_sweep,sth_nmos_svt,26.48e-30,,,
77,dc_sweep,sfl_nmos_svt,17.78e-30,,,
77,dc_sweep,cgg_pmos_svt,99.08e-15,,,
77,dc_sweep,cdd_pmos_svt,5.669e-15,,,
77,dc_sweep,css_pmos_svt,6.69e-15,,,
77,dc_sweep,gm_pmos_svt,89.42e-12,,,
77,dc_sweep,gmb_pmos_svt,10.44e-12,,,
77,dc_sweep,gds_pmos_svt,1.214e-12,,,
77,dc_sweep,id_pmos_svt,-67.46e-12,,,
77,dc_sweep,sth_pmos_svt,1.001e-30,,,
77,dc_sweep,sfl_pmos_svt,3.618e-33,,,
"Parameters: ds=600m, gs=0, length=1.5u, sb=500m",,,,,,
78,dc_sweep,cgg_nmos_svt,57.53e-15,,,
78,dc_sweep,cdd_nmos_svt,3.372e-15,,,
78,dc_sweep,css_nmos_svt,3.712e-15,,,
78,dc_sweep,gm_nmos_svt,785.3e-12,,,
78,dc_sweep,gmb_nmos_svt,91.06e-12,,,
78,dc_sweep,gds_nmos_svt,9.879e-12,,,
78,dc_sweep,id_nmos_svt,24.63e-12,,,
78,dc_sweep,sth_nmos_svt,10.04e-30,,,
78,dc_sweep,sfl_nmos_svt,2.558e-30,,,
78,dc_sweep,cgg_pmos_svt,88.58e-15,,,
78,dc_sweep,cdd_pmos_svt,5.669e-15,,,
78,dc_sweep,css_pmos_svt,6.789e-15,,,
78,dc_sweep,gm_pmos_svt,34.95e-12,,,
78,dc_sweep,gmb_pmos_svt,3.577e-12,,,
78,dc_sweep,gds_pmos_svt,468.9e-15,,,
78,dc_sweep,id_pmos_svt,-65.87e-12,,,
78,dc_sweep,sth_pmos_svt,379.7e-33,,,
78,dc_sweep,sfl_pmos_svt,550.2e-36,,,
"Parameters: ds=600m, gs=0, length=2u, sb=0",,,,,,
79,dc_sweep,cgg_nmos_svt,98.39e-15,,,
79,dc_sweep,cdd_nmos_svt,3.372e-15,,,
79,dc_sweep,css_nmos_svt,3.668e-15,,,
79,dc_sweep,gm_nmos_svt,5.521e-9,,,
79,dc_sweep,gmb_nmos_svt,865.5e-12,,,
79,dc_sweep,gds_nmos_svt,86.03e-12,,,
79,dc_sweep,id_nmos_svt,178.8e-12,,,
79,dc_sweep,sth_nmos_svt,72.7e-30,,,
79,dc_sweep,sfl_nmos_svt,96.18e-30,,,
79,dc_sweep,cgg_pmos_svt,149.4e-15,,,
79,dc_sweep,cdd_pmos_svt,5.669e-15,,,
79,dc_sweep,css_pmos_svt,6.293e-15,,,
79,dc_sweep,gm_pmos_svt,246.5e-12,,,
79,dc_sweep,gmb_pmos_svt,33.69e-12,,,
79,dc_sweep,gds_pmos_svt,3.292e-12,,,
79,dc_sweep,id_pmos_svt,-72.09e-12,,,
79,dc_sweep,sth_pmos_svt,2.887e-30,,,
79,dc_sweep,sfl_pmos_svt,20.72e-33,,,
"Parameters: ds=600m, gs=0, length=2u, sb=250m",,,,,,
80,dc_sweep,cgg_nmos_svt,83.69e-15,,,
80,dc_sweep,cdd_nmos_svt,3.372e-15,,,
80,dc_sweep,css_nmos_svt,3.695e-15,,,
80,dc_sweep,gm_nmos_svt,1.833e-9,,,
80,dc_sweep,gmb_nmos_svt,243e-12,,,
80,dc_sweep,gds_nmos_svt,24.73e-12,,,
80,dc_sweep,id_nmos_svt,58.26e-12,,,
80,dc_sweep,sth_nmos_svt,23.8e-30,,,
80,dc_sweep,sfl_nmos_svt,10.51e-30,,,
80,dc_sweep,cgg_pmos_svt,127.7e-15,,,
80,dc_sweep,cdd_pmos_svt,5.669e-15,,,
80,dc_sweep,css_pmos_svt,6.556e-15,,,
80,dc_sweep,gm_pmos_svt,84.82e-12,,,
80,dc_sweep,gmb_pmos_svt,9.848e-12,,,
80,dc_sweep,gds_pmos_svt,1.115e-12,,,
80,dc_sweep,id_pmos_svt,-67.32e-12,,,
80,dc_sweep,sth_pmos_svt,956.9e-33,,,
80,dc_sweep,sfl_pmos_svt,2.443e-33,,,
"Parameters: ds=600m, gs=0, length=2u, sb=500m",,,,,,
81,dc_sweep,cgg_nmos_svt,74.3e-15,,,
81,dc_sweep,cdd_nmos_svt,3.372e-15,,,
81,dc_sweep,css_nmos_svt,3.707e-15,,,
81,dc_sweep,gm_nmos_svt,697.4e-12,,,
81,dc_sweep,gmb_nmos_svt,80.73e-12,,,
81,dc_sweep,gds_nmos_svt,7.945e-12,,,
81,dc_sweep,id_nmos_svt,21.87e-12,,,
81,dc_sweep,sth_nmos_svt,9.039e-30,,,
81,dc_sweep,sfl_nmos_svt,1.518e-30,,,
81,dc_sweep,cgg_pmos_svt,113.8e-15,,,
81,dc_sweep,cdd_pmos_svt,5.669e-15,,,
81,dc_sweep,css_pmos_svt,6.703e-15,,,
81,dc_sweep,gm_pmos_svt,33.33e-12,,,
81,dc_sweep,gmb_pmos_svt,3.392e-12,,,
81,dc_sweep,gds_pmos_svt,432.9e-15,,,
81,dc_sweep,id_pmos_svt,-65.83e-12,,,
81,dc_sweep,sth_pmos_svt,364.6e-33,,,
81,dc_sweep,sfl_pmos_svt,375.5e-36,,,
"Parameters: ds=600m, gs=300m, length=1u, sb=0",,,,,,
82,dc_sweep,cgg_nmos_svt,70.29e-15,,,
82,dc_sweep,cdd_nmos_svt,3.507e-15,,,
82,dc_sweep,css_nmos_svt,42.41e-15,,,
82,dc_sweep,gm_nmos_svt,36.7e-6,,,
82,dc_sweep,gmb_nmos_svt,5.007e-6,,,
82,dc_sweep,gds_nmos_svt,769.8e-9,,,
82,dc_sweep,id_nmos_svt,1.489e-6,,,
82,dc_sweep,sth_nmos_svt,541.6e-27,,,
82,dc_sweep,sfl_nmos_svt,12.3e-21,,,
82,dc_sweep,cgg_pmos_svt,119.7e-15,,,
82,dc_sweep,cdd_pmos_svt,6.157e-15,,,
82,dc_sweep,css_pmos_svt,79.6e-15,,,
82,dc_sweep,gm_pmos_svt,5.493e-6,,,
82,dc_sweep,gmb_pmos_svt,676.4e-9,,,
82,dc_sweep,gds_pmos_svt,86.86e-9,,,
82,dc_sweep,id_pmos_svt,-178.4e-9,,,
82,dc_sweep,sth_pmos_svt,68.69e-27,,,
82,dc_sweep,sfl_pmos_svt,25.01e-24,,,
"Parameters: ds=600m, gs=300m, length=1u, sb=250m",,,,,,
83,dc_sweep,cgg_nmos_svt,49.94e-15,,,
83,dc_sweep,cdd_nmos_svt,3.503e-15,,,
83,dc_sweep,css_nmos_svt,20.95e-15,,,
83,dc_sweep,gm_nmos_svt,17.55e-6,,,
83,dc_sweep,gmb_nmos_svt,2.078e-6,,,
83,dc_sweep,gds_nmos_svt,318.7e-9,,,
83,dc_sweep,id_nmos_svt,661.3e-9,,,
83,dc_sweep,sth_nmos_svt,250.7e-27,,,
83,dc_sweep,sfl_nmos_svt,2.594e-21,,,
83,dc_sweep,cgg_pmos_svt,88.98e-15,,,
83,dc_sweep,cdd_pmos_svt,6.149e-15,,,
83,dc_sweep,css_pmos_svt,48.11e-15,,,
83,dc_sweep,gm_pmos_svt,2.315e-6,,,
83,dc_sweep,gmb_pmos_svt,249.1e-9,,,
83,dc_sweep,gds_pmos_svt,35.44e-9,,,
83,dc_sweep,id_pmos_svt,-72.3e-9,,,
83,dc_sweep,sth_pmos_svt,27.45e-27,,,
83,dc_sweep,sfl_pmos_svt,4.23e-24,,,
"Parameters: ds=600m, gs=300m, length=1u, sb=500m",,,,,,
84,dc_sweep,cgg_nmos_svt,39.75e-15,,,
84,dc_sweep,cdd_nmos_svt,3.502e-15,,,
84,dc_sweep,css_nmos_svt,10.87e-15,,,
84,dc_sweep,gm_nmos_svt,8.675e-6,,,
84,dc_sweep,gmb_nmos_svt,912.4e-9,,,
84,dc_sweep,gds_nmos_svt,133.9e-9,,,
84,dc_sweep,id_nmos_svt,308.8e-9,,,
84,dc_sweep,sth_nmos_svt,120.6e-27,,,
84,dc_sweep,sfl_nmos_svt,589.9e-24,,,
84,dc_sweep,cgg_pmos_svt,69.56e-15,,,
84,dc_sweep,cdd_pmos_svt,6.146e-15,,,
84,dc_sweep,css_pmos_svt,28.78e-15,,,
84,dc_sweep,gm_pmos_svt,1.042e-6,,,
84,dc_sweep,gmb_pmos_svt,100.2e-9,,,
84,dc_sweep,gds_pmos_svt,15.57e-9,,,
84,dc_sweep,id_pmos_svt,-31.7e-9,,,
84,dc_sweep,sth_pmos_svt,11.84e-27,,,
84,dc_sweep,sfl_pmos_svt,828e-27,,,
"Parameters: ds=600m, gs=300m, length=1.5u, sb=0",,,,,,
85,dc_sweep,cgg_nmos_svt,112.6e-15,,,
85,dc_sweep,cdd_nmos_svt,3.512e-15,,,
85,dc_sweep,css_nmos_svt,76.06e-15,,,
85,dc_sweep,gm_nmos_svt,29.86e-6,,,
85,dc_sweep,gmb_nmos_svt,4.063e-6,,,
85,dc_sweep,gds_nmos_svt,564.1e-9,,,
85,dc_sweep,id_nmos_svt,1.234e-6,,,
85,dc_sweep,sth_nmos_svt,452.5e-27,,,
85,dc_sweep,sfl_nmos_svt,5.547e-21,,,
85,dc_sweep,cgg_pmos_svt,190.4e-15,,,
85,dc_sweep,cdd_pmos_svt,6.17e-15,,,
85,dc_sweep,css_pmos_svt,138.8e-15,,,
85,dc_sweep,gm_pmos_svt,5.021e-6,,,
85,dc_sweep,gmb_pmos_svt,610.9e-9,,,
85,dc_sweep,gds_pmos_svt,75.52e-9,,,
85,dc_sweep,id_pmos_svt,-164.7e-9,,,
85,dc_sweep,sth_pmos_svt,64.09e-27,,,
85,dc_sweep,sfl_pmos_svt,14.2e-24,,,
"Parameters: ds=600m, gs=300m, length=1.5u, sb=250m",,,,,,
86,dc_sweep,cgg_nmos_svt,77.75e-15,,,
86,dc_sweep,cdd_nmos_svt,3.505e-15,,,
86,dc_sweep,css_nmos_svt,38.35e-15,,,
86,dc_sweep,gm_nmos_svt,14.54e-6,,,
86,dc_sweep,gmb_nmos_svt,1.715e-6,,,
86,dc_sweep,gds_nmos_svt,235.6e-9,,,
86,dc_sweep,id_nmos_svt,557e-9,,,
86,dc_sweep,sth_nmos_svt,214.6e-27,,,
86,dc_sweep,sfl_nmos_svt,1.221e-21,,,
86,dc_sweep,cgg_pmos_svt,140.6e-15,,,
86,dc_sweep,cdd_pmos_svt,6.156e-15,,,
86,dc_sweep,css_pmos_svt,86.55e-15,,,
86,dc_sweep,gm_pmos_svt,2.16e-6,,,
86,dc_sweep,gmb_pmos_svt,229.7e-9,,,
86,dc_sweep,gds_pmos_svt,31.51e-9,,,
86,dc_sweep,id_pmos_svt,-68.01e-9,,,
86,dc_sweep,sth_pmos_svt,26.16e-27,,,
86,dc_sweep,sfl_pmos_svt,2.497e-24,,,
"Parameters: ds=600m, gs=300m, length=1.5u, sb=500m",,,,,,
87,dc_sweep,cgg_nmos_svt,59.12e-15,,,
87,dc_sweep,cdd_nmos_svt,3.502e-15,,,
87,dc_sweep,css_nmos_svt,19.02e-15,,,
87,dc_sweep,gm_nmos_svt,7.306e-6,,,
87,dc_sweep,gmb_nmos_svt,765.8e-9,,,
87,dc_sweep,gds_nmos_svt,98.93e-9,,,
87,dc_sweep,id_nmos_svt,263.8e-9,,,
87,dc_sweep,sth_nmos_svt,105.1e-27,,,
87,dc_sweep,sfl_nmos_svt,287.1e-24,,,
87,dc_sweep,cgg_pmos_svt,107.2e-15,,,
87,dc_sweep,cdd_pmos_svt,6.149e-15,,,
87,dc_sweep,css_pmos_svt,52.11e-15,,,
87,dc_sweep,gm_pmos_svt,990.2e-9,,,
87,dc_sweep,gmb_pmos_svt,94.03e-9,,,
87,dc_sweep,gds_pmos_svt,14.09e-9,,,
87,dc_sweep,id_pmos_svt,-30.27e-9,,,
87,dc_sweep,sth_pmos_svt,11.47e-27,,,
87,dc_sweep,sfl_pmos_svt,504.7e-27,,,
"Parameters: ds=600m, gs=300m, length=2u, sb=0",,,,,,
88,dc_sweep,cgg_nmos_svt,156.8e-15,,,
88,dc_sweep,cdd_nmos_svt,3.519e-15,,,
88,dc_sweep,css_nmos_svt,112.4e-15,,,
88,dc_sweep,gm_nmos_svt,25.19e-6,,,
88,dc_sweep,gmb_nmos_svt,3.425e-6,,,
88,dc_sweep,gds_nmos_svt,441.7e-9,,,
88,dc_sweep,id_nmos_svt,1.053e-6,,,
88,dc_sweep,sth_nmos_svt,386.6e-27,,,
88,dc_sweep,sfl_nmos_svt,2.996e-21,,,
88,dc_sweep,cgg_pmos_svt,264.3e-15,,,
88,dc_sweep,cdd_pmos_svt,6.185e-15,,,
88,dc_sweep,css_pmos_svt,202.6e-15,,,
88,dc_sweep,gm_pmos_svt,4.615e-6,,,
88,dc_sweep,gmb_pmos_svt,558.2e-9,,,
88,dc_sweep,gds_pmos_svt,67.34e-9,,,
88,dc_sweep,id_pmos_svt,-152.4e-9,,,
88,dc_sweep,sth_pmos_svt,59.53e-27,,,
88,dc_sweep,sfl_pmos_svt,9.108e-24,,,
"Parameters: ds=600m, gs=300m, length=2u, sb=250m",,,,,,
89,dc_sweep,cgg_nmos_svt,107.2e-15,,,
89,dc_sweep,cdd_nmos_svt,3.508e-15,,,
89,dc_sweep,css_nmos_svt,57.94e-15,,,
89,dc_sweep,gm_nmos_svt,12.39e-6,,,
89,dc_sweep,gmb_nmos_svt,1.46e-6,,,
89,dc_sweep,gds_nmos_svt,185.1e-9,,,
89,dc_sweep,id_nmos_svt,479.7e-9,,,
89,dc_sweep,sth_nmos_svt,186e-27,,,
89,dc_sweep,sfl_nmos_svt,675.9e-24,,,
89,dc_sweep,cgg_pmos_svt,195.5e-15,,,
89,dc_sweep,cdd_pmos_svt,6.164e-15,,,
89,dc_sweep,css_pmos_svt,129.4e-15,,,
89,dc_sweep,gm_pmos_svt,2.01e-6,,,
89,dc_sweep,gmb_pmos_svt,212.5e-9,,,
89,dc_sweep,gds_pmos_svt,28.48e-9,,,
89,dc_sweep,id_pmos_svt,-63.63e-9,,,
89,dc_sweep,sth_pmos_svt,24.62e-27,,,
89,dc_sweep,sfl_pmos_svt,1.64e-24,,,
"Parameters: ds=600m, gs=300m, length=2u, sb=500m",,,,,,
90,dc_sweep,cgg_nmos_svt,79.53e-15,,,
90,dc_sweep,cdd_nmos_svt,3.504e-15,,,
90,dc_sweep,css_nmos_svt,28.59e-15,,,
90,dc_sweep,gm_nmos_svt,6.286e-6,,,
90,dc_sweep,gmb_nmos_svt,658e-9,,,
90,dc_sweep,gds_nmos_svt,77.39e-9,,,
90,dc_sweep,id_nmos_svt,229.1e-9,,,
90,dc_sweep,sth_nmos_svt,92.16e-27,,,
90,dc_sweep,sfl_nmos_svt,162.2e-24,,,
90,dc_sweep,cgg_pmos_svt,147.6e-15,,,
90,dc_sweep,cdd_pmos_svt,6.153e-15,,,
90,dc_sweep,css_pmos_svt,79.11e-15,,,
90,dc_sweep,gm_pmos_svt,931e-9,,,
90,dc_sweep,gmb_pmos_svt,87.87e-9,,,
90,dc_sweep,gds_pmos_svt,12.87e-9,,,
90,dc_sweep,id_pmos_svt,-28.56e-9,,,
90,dc_sweep,sth_pmos_svt,10.9e-27,,,
90,dc_sweep,sfl_pmos_svt,337.5e-27,,,
"Parameters: ds=600m, gs=600m, length=1u, sb=0",,,,,,
91,dc_sweep,cgg_nmos_svt,216.6e-15,,,
91,dc_sweep,cdd_nmos_svt,4.113e-15,,,
91,dc_sweep,css_nmos_svt,210.2e-15,,,
91,dc_sweep,gm_nmos_svt,1.766e-3,,,
91,dc_sweep,gmb_nmos_svt,223.6e-6,,,
91,dc_sweep,gds_nmos_svt,42.34e-6,,,
91,dc_sweep,id_nmos_svt,199.3e-6,,,
91,dc_sweep,sth_nmos_svt,20.81e-24,,,
91,dc_sweep,sfl_nmos_svt,39.22e-18,,,
91,dc_sweep,cgg_pmos_svt,314.1e-15,,,
91,dc_sweep,cdd_pmos_svt,7.568e-15,,,
91,dc_sweep,css_pmos_svt,303.3e-15,,,
91,dc_sweep,gm_pmos_svt,1.044e-3,,,
91,dc_sweep,gmb_pmos_svt,127.5e-6,,,
91,dc_sweep,gds_pmos_svt,19.99e-6,,,
91,dc_sweep,id_pmos_svt,-109.8e-6,,,
91,dc_sweep,sth_pmos_svt,11.76e-24,,,
91,dc_sweep,sfl_pmos_svt,4.513e-18,,,
"Parameters: ds=600m, gs=600m, length=1u, sb=250m",,,,,,
92,dc_sweep,cgg_nmos_svt,210.6e-15,,,
92,dc_sweep,cdd_nmos_svt,4.031e-15,,,
92,dc_sweep,css_nmos_svt,202.9e-15,,,
92,dc_sweep,gm_nmos_svt,1.52e-3,,,
92,dc_sweep,gmb_nmos_svt,167.4e-6,,,
92,dc_sweep,gds_nmos_svt,32.02e-6,,,
92,dc_sweep,id_nmos_svt,150.9e-6,,,
92,dc_sweep,sth_nmos_svt,17.48e-24,,,
92,dc_sweep,sfl_nmos_svt,27.76e-18,,,
92,dc_sweep,cgg_pmos_svt,305.6e-15,,,
92,dc_sweep,cdd_pmos_svt,7.451e-15,,,
92,dc_sweep,css_pmos_svt,293.6e-15,,,
92,dc_sweep,gm_pmos_svt,914.7e-6,,,
92,dc_sweep,gmb_pmos_svt,97.06e-6,,,
92,dc_sweep,gds_pmos_svt,16.11e-6,,,
92,dc_sweep,id_pmos_svt,-81.98e-6,,,
92,dc_sweep,sth_pmos_svt,9.744e-24,,,
92,dc_sweep,sfl_pmos_svt,2.678e-18,,,
"Parameters: ds=600m, gs=600m, length=1u, sb=500m",,,,,,
93,dc_sweep,cgg_nmos_svt,204.6e-15,,,
93,dc_sweep,cdd_nmos_svt,3.969e-15,,,
93,dc_sweep,css_nmos_svt,196.3e-15,,,
93,dc_sweep,gm_nmos_svt,1.295e-3,,,
93,dc_sweep,gmb_nmos_svt,126.9e-6,,,
93,dc_sweep,gds_nmos_svt,23.82e-6,,,
93,dc_sweep,id_nmos_svt,114.3e-6,,,
93,dc_sweep,sth_nmos_svt,14.7e-24,,,
93,dc_sweep,sfl_nmos_svt,19.33e-18,,,
93,dc_sweep,cgg_pmos_svt,297.1e-15,,,
93,dc_sweep,cdd_pmos_svt,7.362e-15,,,
93,dc_sweep,css_pmos_svt,284.7e-15,,,
93,dc_sweep,gm_pmos_svt,787.6e-6,,,
93,dc_sweep,gmb_pmos_svt,74.43e-6,,,
93,dc_sweep,gds_pmos_svt,12.97e-6,,,
93,dc_sweep,id_pmos_svt,-60.67e-6,,,
93,dc_sweep,sth_pmos_svt,8.013e-24,,,
93,dc_sweep,sfl_pmos_svt,1.566e-18,,,
"Parameters: ds=600m, gs=600m, length=1.5u, sb=0",,,,,,
94,dc_sweep,cgg_nmos_svt,319e-15,,,
94,dc_sweep,cdd_nmos_svt,4.386e-15,,,
94,dc_sweep,css_nmos_svt,315e-15,,,
94,dc_sweep,gm_nmos_svt,1.247e-3,,,
94,dc_sweep,gmb_nmos_svt,156.9e-6,,,
94,dc_sweep,gds_nmos_svt,25.69e-6,,,
94,dc_sweep,id_nmos_svt,145.2e-6,,,
94,dc_sweep,sth_nmos_svt,14.63e-24,,,
94,dc_sweep,sfl_nmos_svt,12.64e-18,,,
94,dc_sweep,cgg_pmos_svt,460.8e-15,,,
94,dc_sweep,cdd_pmos_svt,8.005e-15,,,
94,dc_sweep,css_pmos_svt,454.1e-15,,,
94,dc_sweep,gm_pmos_svt,759e-6,,,
94,dc_sweep,gmb_pmos_svt,92.22e-6,,,
94,dc_sweep,gds_pmos_svt,13.46e-6,,,
94,dc_sweep,id_pmos_svt,-84.19e-6,,,
94,dc_sweep,sth_pmos_svt,8.605e-24,,,
94,dc_sweep,sfl_pmos_svt,1.712e-18,,,
"Parameters: ds=600m, gs=600m, length=1.5u, sb=250m",,,,,,
95,dc_sweep,cgg_nmos_svt,310.2e-15,,,
95,dc_sweep,cdd_nmos_svt,4.248e-15,,,
95,dc_sweep,css_nmos_svt,304.4e-15,,,
95,dc_sweep,gm_nmos_svt,1.081e-3,,,
95,dc_sweep,gmb_nmos_svt,118.3e-6,,,
95,dc_sweep,gds_nmos_svt,19.43e-6,,,
95,dc_sweep,id_nmos_svt,111e-6,,,
95,dc_sweep,sth_nmos_svt,12.39e-24,,,
95,dc_sweep,sfl_nmos_svt,9.095e-18,,,
95,dc_sweep,cgg_pmos_svt,448.7e-15,,,
95,dc_sweep,cdd_pmos_svt,7.808e-15,,,
95,dc_sweep,css_pmos_svt,440.3e-15,,,
95,dc_sweep,gm_pmos_svt,673.1e-6,,,
95,dc_sweep,gmb_pmos_svt,70.88e-6,,,
95,dc_sweep,gds_pmos_svt,11.02e-6,,,
95,dc_sweep,id_pmos_svt,-63.95e-6,,,
95,dc_sweep,sth_pmos_svt,7.221e-24,,,
95,dc_sweep,sfl_pmos_svt,1.047e-18,,,
"Parameters: ds=600m, gs=600m, length=1.5u, sb=500m",,,,,,
96,dc_sweep,cgg_nmos_svt,301.8e-15,,,
96,dc_sweep,cdd_nmos_svt,4.144e-15,,,
96,dc_sweep,css_nmos_svt,295.1e-15,,,
96,dc_sweep,gm_nmos_svt,929.9e-6,,,
96,dc_sweep,gmb_nmos_svt,90.53e-6,,,
96,dc_sweep,gds_nmos_svt,14.42e-6,,,
96,dc_sweep,id_nmos_svt,85.1e-6,,,
96,dc_sweep,sth_nmos_svt,10.51e-24,,,
96,dc_sweep,sfl_nmos_svt,6.46e-18,,,
96,dc_sweep,cgg_pmos_svt,436.9e-15,,,
96,dc_sweep,cdd_pmos_svt,7.656e-15,,,
96,dc_sweep,css_pmos_svt,427.9e-15,,,
96,dc_sweep,gm_pmos_svt,589.1e-6,,,
96,dc_sweep,gmb_pmos_svt,55.16e-6,,,
96,dc_sweep,gds_pmos_svt,9.035e-6,,,
96,dc_sweep,id_pmos_svt,-48.28e-6,,,
96,dc_sweep,sth_pmos_svt,6.026e-24,,,
96,dc_sweep,sfl_pmos_svt,633.4e-21,,,
"Parameters: ds=600m, gs=600m, length=2u, sb=0",,,,,,
97,dc_sweep,cgg_nmos_svt,420.9e-15,,,
97,dc_sweep,cdd_nmos_svt,4.676e-15,,,
97,dc_sweep,css_nmos_svt,419.8e-15,,,
97,dc_sweep,gm_nmos_svt,965.1e-6,,,
97,dc_sweep,gmb_nmos_svt,121.2e-6,,,
97,dc_sweep,gds_nmos_svt,17.87e-6,,,
97,dc_sweep,id_nmos_svt,114.5e-6,,,
97,dc_sweep,sth_nmos_svt,11.3e-24,,,
97,dc_sweep,sfl_nmos_svt,5.586e-18,,,
97,dc_sweep,cgg_pmos_svt,606.8e-15,,,
97,dc_sweep,cdd_pmos_svt,8.477e-15,,,
97,dc_sweep,css_pmos_svt,605.2e-15,,,
97,dc_sweep,gm_pmos_svt,600.9e-6,,,
97,dc_sweep,gmb_pmos_svt,72.9e-6,,,
97,dc_sweep,gds_pmos_svt,10.16e-6,,,
97,dc_sweep,id_pmos_svt,-68.89e-6,,,
97,dc_sweep,sth_pmos_svt,6.843e-24,,,
97,dc_sweep,sfl_pmos_svt,844e-21,,,
"Parameters: ds=600m, gs=600m, length=2u, sb=250m",,,,,,
98,dc_sweep,cgg_nmos_svt,409.4e-15,,,
98,dc_sweep,cdd_nmos_svt,4.479e-15,,,
98,dc_sweep,css_nmos_svt,406e-15,,,
98,dc_sweep,gm_nmos_svt,840.5e-6,,,
98,dc_sweep,gmb_nmos_svt,91.73e-6,,,
98,dc_sweep,gds_nmos_svt,13.48e-6,,,
98,dc_sweep,id_nmos_svt,88.07e-6,,,
98,dc_sweep,sth_nmos_svt,9.612e-24,,,
98,dc_sweep,sfl_nmos_svt,4.056e-18,,,
98,dc_sweep,cgg_pmos_svt,591e-15,,,
98,dc_sweep,cdd_pmos_svt,8.192e-15,,,
98,dc_sweep,css_pmos_svt,587.3e-15,,,
98,dc_sweep,gm_pmos_svt,536.3e-6,,,
98,dc_sweep,gmb_pmos_svt,56.31e-6,,,
98,dc_sweep,gds_pmos_svt,8.395e-6,,,
98,dc_sweep,id_pmos_svt,-52.86e-6,,,
98,dc_sweep,sth_pmos_svt,5.783e-24,,,
98,dc_sweep,sfl_pmos_svt,524.9e-21,,,
"Parameters: ds=600m, gs=600m, length=2u, sb=500m",,,,,,
99,dc_sweep,cgg_nmos_svt,398.5e-15,,,
99,dc_sweep,cdd_nmos_svt,4.33e-15,,,
99,dc_sweep,css_nmos_svt,393.9e-15,,,
99,dc_sweep,gm_nmos_svt,726.6e-6,,,
99,dc_sweep,gmb_nmos_svt,70.51e-6,,,
99,dc_sweep,gds_nmos_svt,9.953e-6,,,
99,dc_sweep,id_nmos_svt,67.92e-6,,,
99,dc_sweep,sth_nmos_svt,8.195e-24,,,
99,dc_sweep,sfl_nmos_svt,2.913e-18,,,
99,dc_sweep,cgg_pmos_svt,575.9e-15,,,
99,dc_sweep,cdd_pmos_svt,7.974e-15,,,
99,dc_sweep,css_pmos_svt,571.4e-15,,,
99,dc_sweep,gm_pmos_svt,473.5e-6,,,
99,dc_sweep,gmb_pmos_svt,44.16e-6,,,
99,dc_sweep,gds_pmos_svt,6.951e-6,,,
99,dc_sweep,id_pmos_svt,-40.38e-6,,,
99,dc_sweep,sth_pmos_svt,4.866e-24,,,
99,dc_sweep,sfl_pmos_svt,324e-21,,,
"Parameters: ds=600m, gs=900m, length=1u, sb=0",,,,,,
100,dc_sweep,cgg_nmos_svt,230.6e-15,,,
100,dc_sweep,cdd_nmos_svt,7.048e-15,,,
100,dc_sweep,css_nmos_svt,224e-15,,,
100,dc_sweep,gm_nmos_svt,3.879e-3,,,
100,dc_sweep,gmb_nmos_svt,453.9e-6,,,
100,dc_sweep,gds_nmos_svt,184.4e-6,,,
100,dc_sweep,id_nmos_svt,1.073e-3,,,
100,dc_sweep,sth_nmos_svt,52.98e-24,,,
100,dc_sweep,sfl_nmos_svt,208.2e-18,,,
100,dc_sweep,cgg_pmos_svt,328.4e-15,,,
100,dc_sweep,cdd_pmos_svt,12.12e-15,,,
100,dc_sweep,css_pmos_svt,318.4e-15,,,
100,dc_sweep,gm_pmos_svt,1.704e-3,,,
100,dc_sweep,gmb_pmos_svt,238.3e-6,,,
100,dc_sweep,gds_pmos_svt,108.2e-6,,,
100,dc_sweep,id_pmos_svt,-539.1e-6,,,
100,dc_sweep,sth_pmos_svt,26.98e-24,,,
100,dc_sweep,sfl_pmos_svt,82.72e-18,,,
"Parameters: ds=600m, gs=900m, length=1u, sb=250m",,,,,,
101,dc_sweep,cgg_nmos_svt,227.2e-15,,,
101,dc_sweep,cdd_nmos_svt,6.608e-15,,,
101,dc_sweep,css_nmos_svt,219e-15,,,
101,dc_sweep,gm_nmos_svt,3.75e-3,,,
101,dc_sweep,gmb_nmos_svt,377.3e-6,,,
101,dc_sweep,gds_nmos_svt,158.5e-6,,,
101,dc_sweep,id_nmos_svt,969.4e-6,,,
101,dc_sweep,sth_nmos_svt,49.55e-24,,,
101,dc_sweep,sfl_nmos_svt,194.7e-18,,,
101,dc_sweep,cgg_pmos_svt,323.8e-15,,,
101,dc_sweep,cdd_pmos_svt,11.48e-15,,,
101,dc_sweep,css_pmos_svt,312.3e-15,,,
101,dc_sweep,gm_pmos_svt,1.639e-3,,,
101,dc_sweep,gmb_pmos_svt,194.5e-6,,,
101,dc_sweep,gds_pmos_svt,91.38e-6,,,
101,dc_sweep,id_pmos_svt,-485.4e-6,,,
101,dc_sweep,sth_pmos_svt,25.13e-24,,,
101,dc_sweep,sfl_pmos_svt,67.68e-18,,,
"Parameters: ds=600m, gs=900m, length=1u, sb=500m",,,,,,
102,dc_sweep,cgg_nmos_svt,224.2e-15,,,
102,dc_sweep,cdd_nmos_svt,6.249e-15,,,
102,dc_sweep,css_nmos_svt,215.4e-15,,,
102,dc_sweep,gm_nmos_svt,3.636e-3,,,
